date,epu_index,GC=F,^NDX,gold_ret,nas_ret,epu_diff,rolling_corr
2022-04-13,90.43,1981,14217.2900390625,0.004502815262256247,0.01967919366822411,-12.689999999999998,-0.40886044769837476
2022-04-14,142.29,1970.9000244140625,13893.2099609375,-0.0051114641128363805,-0.02305860354132465,51.859999999999985,-0.3706920535039778
2022-04-18,93.03,1982.9000244140625,13910.759765625,0.006070128331346491,0.0012623957795070788,-49.25999999999999,-0.3500434733047337
2022-04-19,276.08,1955.699951171875,14210.259765625,-0.013812271285541397,0.021301597876046546,183.04999999999998,-0.3216086034195461
2022-04-20,95.07,1952.300048828125,13998.5302734375,-0.001739970932198888,-0.015011878786545356,-181.01,-0.3190765563819761
2022-04-21,89.05,1944.9000244140625,13720.4501953125,-0.0037976152973985644,-0.020064908806847102,-6.019999999999996,-0.18344862471542403
2022-04-22,148.56,1931,13356.8701171875,-0.007172570973407727,-0.026856566832060638,59.510000000000005,-0.13171797647353212
2022-04-25,126.9,1893.199951171875,13533.2197265625,-0.019769510187740744,0.013116515318598964,-21.659999999999997,-0.1968772412824226
2022-04-26,130.06,1901.4000244140625,13009.7099609375,0.0043219765242018485,-0.039451384587687786,3.1599999999999966,-0.2652140456728161
2022-04-27,69.39,1885.9000244140625,13003.3603515625,-0.008185296301079753,-4.8818608682693967e-4,-60.67,-0.19454273923792373
2022-04-28,80.21,1888.699951171875,13456.0595703125,0.0014835623851351678,0.03422171762456979,10.819999999999993,-0.11003778559406391
2022-04-29,126.12,1909.300048828125,12854.7998046875,0.010847972444223454,-0.0457122630109176,45.91000000000001,-0.24855436557323896
2022-05-02,99.33,1861.800048828125,13075.849609375,-0.02519292038456543,0.01704972026990858,-26.790000000000006,-0.28335369621919
2022-05-03,103.64,1868.800048828125,13089.900390625,0.0037527518532821575,0.0010739827905226716,4.310000000000002,-0.2784914846786078
2022-05-04,123.78,1867,13535.7099609375,-9.636752202483986e-4,0.033490405083662585,20.14,-0.2579309955366083
2022-05-05,87.92,1874,12850.5498046875,0.003742319256644968,-0.051944778615673606,-35.86,-0.26069625481024006
2022-05-06,212.5,1881.199951171875,12693.5302734375,0.003834661316685816,-0.01229416040892896,124.58,-0.3423012151482303
2022-05-09,97.81,1857.0999755859375,12187.7197265625,-0.012893727062383077,-0.04066357136639196,-114.69,-0.2582199879912434
2022-05-10,135.75,1839.9000244140625,12345.8603515625,-0.00930488248338918,0.012891947670784384,37.94,-0.2615271944410996
2022-05-11,102.02,1852.5999755859375,11967.5595703125,0.006878809072376239,-0.031121192732339226,-33.730000000000004,-0.24886305074387574
2022-05-12,144.73,1823.800048828125,11945.5,-0.015667781369351496,-0.0018449815261090143,42.709999999999994,-0.25389445446415326
2022-05-13,140,1807.4000244140625,12387.400390625,-0.009032901296614637,0.03632522008375773,-4.72999999999999,-0.27342605518828683
2022-05-16,124.37,1813.5,12243.580078125,0.003369317747265814,-0.011678134143497021,-15.629999999999995,-0.2704244590435885
2022-05-17,101.23,1818.199951171875,12564.099609375,0.0025882941096002548,0.02584178544260566,-23.14,-0.2759682148229109
2022-05-18,97.83,1815.9000244140625,11928.3095703125,-0.0012657478221988101,-0.0519289794316319,-3.4000000000000057,-0.27044138248541405
2022-05-19,157.59,1841.199951171875,11875.6298828125,0.013836280412998598,-0.004426139094027237,59.760000000000005,-0.25562252033188604
2022-05-20,185.12,1841.800048828125,11835.6201171875,3.2587437499885286e-4,-0.003374752794344435,27.53,-0.27164591140807576
2022-05-23,135.77,1847.800048828125,12034.2802734375,0.003252387863293797,0.01664562817523514,-49.349999999999994,-0.24670533011126042
